#1
double	default(44598,2)
178200	6.42114e+08
179100	6.446422e+08
180000	6.46028e+08
180000	6.46028e+08
180900	6.520327e+08
181800	6.525919e+08
182700	6.505741e+08
183600	6.505984e+08
183600	6.505984e+08
184500	6.513034e+08
185400	6.505254e+08
186300	6.47122e+08
187200	6.541235e+08
187200	6.541235e+08
188100	6.600552e+08
189000	6.609548e+08
189900	6.613437e+08
190800	6.559468e+08
190800	6.559468e+08
191700	6.540019e+08
192600	6.487751e+08
193500	6.441318e+08
194400	6.448124e+08
194400	6.448124e+08
195300	6.442776e+08
196200	6.449583e+08
197100	6.450799e+08
198000	6.401934e+08
198000	6.401934e+08
198900	6.352097e+08
199800	6.287917e+08
200700	6.25996e+08
201600	6.257772e+08
201600	6.257772e+08
202500	6.194321e+08
203400	6.186299e+08
204300	6.183381e+08
205200	6.1175e+08
205200	6.1175e+08
206100	6.088813e+08
207000	6.057209e+08
207900	6.032169e+08
208800	5.979901e+08
208800	5.979901e+08
209700	5.919853e+08
210600	5.867343e+08
211500	5.819451e+08
212400	5.771315e+08
212400	5.771315e+08
213300	5.741656e+08
214200	5.815318e+08
215100	5.921555e+08
216000	5.983061e+08
216000	5.983061e+08
216900	6.106074e+08
217800	6.140108e+08
218700	6.066204e+08
219600	5.987437e+08
219600	5.987437e+08
220500	5.953645e+08
221400	5.898947e+08
222300	5.819693e+08
223200	5.710296e+08
223200	5.710296e+08
224100	5.579505e+08
225000	5.389152e+08
225900	5.254714e+08
226800	5.200987e+08
226800	5.200987e+08
227700	5.151394e+08
228600	5.09086e+08
229500	4.989241e+08
230400	4.934056e+08
230400	4.934056e+08
231300	4.893457e+08
232200	4.86866e+08
233100	4.856262e+08
234000	4.816149e+08
234000	4.816149e+08
234900	4.774578e+08
235800	4.711857e+08
236700	4.590546e+08
237600	4.450031e+08
237600	4.450031e+08
238500	4.40457e+08
239400	4.515183e+08
240300	4.863798e+08
241200	5.040294e+08
241200	5.040294e+08
242100	5.111767e+08
243000	5.123436e+08
243900	5.048559e+08
244800	5.046372e+08
244800	5.046372e+08
245700	5.044427e+08
246600	5.08381e+08
247500	5.107877e+08
248400	5.117116e+08
248400	5.117116e+08
249300	5.107391e+08
250200	5.131216e+08
251100	5.111767e+08
252000	5.053665e+08
252000	5.053665e+08
252900	5.192965e+08
253800	5.516054e+08
254700	5.708594e+08
255600	5.841816e+08
255600	5.841816e+08
256500	5.812644e+08
257400	5.738739e+08
258300	5.692549e+08
259200	5.67626e+08
259200	5.67626e+08
260100	5.628612e+08
261000	5.632259e+08
261900	5.586311e+08
262800	5.576344e+08
262800	5.576344e+08
263700	5.589472e+08
264600	5.611594e+08
265500	5.634204e+08
266400	5.592146e+08
266400	5.592146e+08
267300	5.550088e+08
268200	5.552033e+08
269100	5.545469e+08
270000	5.540851e+08
270000	5.540851e+08
270900	5.555923e+08
271800	5.592875e+08
272700	5.603085e+08
273600	5.7075e+08
273600	5.7075e+08
274500	5.811914e+08
275400	5.713213e+08
276300	5.635905e+08
277200	5.621562e+08
277200	5.621562e+08
278100	5.612081e+08
279000	5.6308e+08
279900	5.626424e+08
280800	5.666658e+08
280800	5.666658e+08
281700	5.706892e+08
282600	5.731446e+08
283500	5.728042e+08
284400	5.786631e+08
284400	5.786631e+08
285300	5.873907e+08
286200	6.011748e+08
287100	6.203559e+08
288000	6.244036e+08
288000	6.244036e+08
288900	6.284514e+08
289800	6.297642e+08
290700	6.330704e+08
291600	6.301774e+08
291600	6.301774e+08
292500	6.162474e+08
293400	6.045053e+08
294300	6.028765e+08
295200	5.965801e+08
295200	5.965801e+08
296100	6.008588e+08
297000	5.976255e+08
297900	6.027064e+08
298800	6.133788e+08
298800	6.133788e+08
299700	6.104614e+08
300600	6.221549e+08
301500	6.232003e+08
