#1
double	default(366,2)
0	1.933324
86400	2.005567
172800	2.174354
259200	2.236727
345600	2.247502
432000	2.336641
518400	2.306431
604800	2.285961
691200	2.315428
777600	2.30477
864000	2.207601
950400	2.197017
1036800	2.348227
1123200	2.407801
1209600	2.491481
1296000	2.542639
1382400	2.572216
1468800	2.66433
1555200	2.542505
1641600	2.627477
1728000	2.588247
1814400	2.538237
1900800	2.662865
1987200	2.670744
2073600	2.886594
2160000	2.943054
2246400	2.989053
2332800	3.052583
2419200	3.330244
2505600	4.1481
2592000	6.479915
2678400	6.749285
2764800	9.542076
2851200	9.458882
2937600	10.95131
3024000	10.95296
3110400	10.95344
3196800	10.95649
3283200	8.51898
3369600	6.516516
3456000	6.861676
3542400	5.409718
3628800	4.831176
3715200	3.341923
3801600	3.017112
3888000	2.82347
3974400	2.852403
4060800	2.64732
4147200	2.542291
4233600	2.623125
4320000	2.671482
4406400	2.611739
4492800	2.469682
4579200	2.281277
4665600	2.165526
4752000	2.289333
4838400	2.357311
4924800	2.464514
5011200	2.251699
5097600	2.198242
5184000	2.165952
5270400	2.285561
5356800	2.300151
5443200	2.321304
5529600	2.381806
5616000	2.487226
5702400	2.534612
5788800	2.433137
5875200	2.354082
5961600	2.209536
6048000	2.196019
6134400	2.186787
6220800	2.137396
6307200	2.136924
6393600	2.165292
6480000	2.119416
6566400	2.155024
6652800	2.108356
6739200	2.172297
6825600	2.093568
6912000	1.95455
6998400	1.987198
7084800	1.902193
7171200	1.946235
7257600	1.960627
7344000	2.094534
7430400	1.944823
7516800	1.867662
7603200	1.996929
7689600	2.032488
7776000	2.169189
7862400	2.277748
7948800	2.306636
8035200	2.492345
8121600	2.499458
8208000	2.471877
8294400	2.514641
8380800	2.554262
8467200	2.558016
8553600	2.425059
8640000	2.154043
8726400	2.116015
8812800	2.157411
8899200	2.155139
8985600	2.121357
9072000	2.118633
9158400	2.241584
9244800	2.243285
9331200	2.129833
9417600	1.962115
9504000	1.933344
9590400	1.979051
9676800	2.102279
9763200	2.052386
9849600	2.029128
9936000	1.917287
1.00224e+07	1.735648
1.01088e+07	1.617503
1.01952e+07	1.636214
1.02816e+07	1.572406
1.0368e+07	1.437936
1.04544e+07	1.463873
1.05408e+07	1.491381
1.06272e+07	1.466485
1.07136e+07	1.510697
1.08e+07	1.695573
1.08864e+07	1.860976
1.09728e+07	2.02366
1.10592e+07	1.729347
1.11456e+07	1.476056
1.1232e+07	1.307596
1.13184e+07	1.227851
1.14048e+07	1.641559
1.14912e+07	1.718399
1.15776e+07	1.707482
1.1664e+07	1.805941
1.17504e+07	1.919743
1.18368e+07	1.968869
1.19232e+07	1.731315
1.20096e+07	1.4856
1.2096e+07	1.222073
1.21824e+07	1.048416
1.22688e+07	1.01794
1.23552e+07	1.016283
1.24416e+07	1.015218
1.2528e+07	1.021384
1.26144e+07	1.014483
1.27008e+07	1.015652
1.27872e+07	1.015052
1.28736e+07	1.119111
1.296e+07	1.299942
1.30464e+07	1.365529
1.31328e+07	1.523227
1.32192e+07	1.652708
1.33056e+07	1.718995
1.3392e+07	1.732011
1.34784e+07	1.743248
1.35648e+07	1.783665
1.36512e+07	1.48686
1.37376e+07	1.332072
1.3824e+07	1.409654
1.39104e+07	1.379767
1.39968e+07	1.336343
1.40832e+07	1.351784
1.41696e+07	1.429984
1.4256e+07	1.447573
1.43424e+07	1.328828
1.44288e+07	1.241539
1.45152e+07	1.205736
1.46016e+07	1.155383
1.4688e+07	1.186342
1.47744e+07	1.110845
1.48608e+07	1.047847
1.49472e+07	1.05082
1.50336e+07	1.08158
1.512e+07	1.251085
1.52064e+07	1.302377
1.52928e+07	1.36495
1.53792e+07	1.402744
1.54656e+07	1.128046
1.5552e+07	1.018879
1.56384e+07	1.234076
1.57248e+07	1.0173
1.58112e+07	1.050311
1.58976e+07	1.023152
1.5984e+07	1.018414
1.60704e+07	1.019515
1.61568e+07	1.303272
1.62432e+07	1.019308
1.63296e+07	1.020033
1.6416e+07	1.015508
1.65024e+07	1.016129
1.65888e+07	1.057634
1.66752e+07	1.174692
1.67616e+07	1.223589
1.6848e+07	1.202746
1.69344e+07	1.245845
1.70208e+07	1.270581
1.71072e+07	1.195698
1.71936e+07	1.182249
1.728e+07	1.25666
1.73664e+07	1.291137
1.74528e+07	1.292522
1.75392e+07	1.243304
1.76256e+07	1.070267
1.7712e+07	1.01975
1.77984e+07	0
1.78848e+07	0
1.79712e+07	0
1.80576e+07	0
1.8144e+07	1.017856
1.82304e+07	1.096704
1.83168e+07	1.145989
1.84032e+07	1.014831
1.84896e+07	1.577387
1.8576e+07	1.017098
1.86624e+07	1.015279
1.87488e+07	1.016361
1.88352e+07	1.015314
1.89216e+07	1.052945
1.9008e+07	1.061741
1.90944e+07	1.110816
1.91808e+07	1.146659
1.92672e+07	1.104404
1.93536e+07	1.103956
1.944e+07	1.076719
1.95264e+07	1.033606
1.96128e+07	1.019116
1.96992e+07	1.044985
1.97856e+07	1.018658
1.9872e+07	0
1.99584e+07	0
2.00448e+07	0
2.01312e+07	0
2.02176e+07	0
2.0304e+07	1.020091
2.03904e+07	1.066237
2.04768e+07	1.043113
2.05632e+07	1.090119
2.06496e+07	1.092659
2.0736e+07	1.071372
2.08224e+07	1.021431
2.09088e+07	1.028716
2.09952e+07	1.132
2.10816e+07	1.250503
2.1168e+07	1.243797
2.12544e+07	1.173797
2.13408e+07	1.130828
2.14272e+07	1.154322
2.15136e+07	1.227576
2.16e+07	1.207166
2.16864e+07	1.144765
2.17728e+07	1.038399
2.18592e+07	1.019192
2.19456e+07	1.055844
2.2032e+07	1.290402
2.21184e+07	1.459165
2.22048e+07	1.474305
2.22912e+07	1.40784
2.23776e+07	1.345612
2.2464e+07	1.330398
2.25504e+07	1.358502
2.26368e+07	1.568668
2.27232e+07	1.664015
2.28096e+07	1.655266
2.2896e+07	1.74152
2.29824e+07	1.765691
2.30688e+07	1.74048
2.31552e+07	1.671135
2.32416e+07	1.69291
2.3328e+07	1.661972
2.34144e+07	1.63187
2.35008e+07	1.642886
2.35872e+07	1.641051
2.36736e+07	1.687317
2.376e+07	1.573377
2.38464e+07	1.535687
2.39328e+07	1.705097
2.40192e+07	1.709427
2.41056e+07	1.762099
2.4192e+07	1.811153
2.42784e+07	1.851182
2.43648e+07	1.925714
2.44512e+07	1.925446
2.45376e+07	1.951929
2.4624e+07	2.007048
2.47104e+07	1.937845
2.47968e+07	2.000084
2.48832e+07	2.033815
2.49696e+07	2.020607
2.5056e+07	1.923431
2.51424e+07	1.659781
2.52288e+07	1.536183
2.53152e+07	1.461231
2.54016e+07	1.431011
2.5488e+07	1.482641
2.55744e+07	1.556934
2.56608e+07	1.636132
2.57472e+07	1.776501
2.58336e+07	2.200895
2.592e+07	2.38365
2.60064e+07	2.483166
2.60928e+07	2.516573
2.61792e+07	2.406836
2.62656e+07	2.409147
2.6352e+07	2.386287
2.64384e+07	2.308916
2.65248e+07	2.301931
2.66112e+07	2.273645
2.66976e+07	2.255978
2.6784e+07	2.276675
2.68704e+07	2.091969
2.69568e+07	2.057594
2.70432e+07	2.038474
2.71296e+07	2.077812
2.7216e+07	1.949797
2.73024e+07	1.95015
2.73888e+07	2.068411
2.74752e+07	2.235548
2.75616e+07	2.444973
2.7648e+07	2.655137
2.77344e+07	2.71075
2.78208e+07	2.536657
2.79072e+07	2.535755
2.79936e+07	2.416667
2.808e+07	2.435559
2.81664e+07	2.275571
2.82528e+07	2.375585
2.83392e+07	2.468481
2.84256e+07	2.252388
2.8512e+07	2.24003
2.85984e+07	2.231987
2.86848e+07	2.346112
2.87712e+07	2.454306
2.88576e+07	2.614151
2.8944e+07	2.599392
2.90304e+07	2.692473
2.91168e+07	2.809872
2.92032e+07	2.665214
2.92896e+07	2.963165
2.9376e+07	3.077418
2.94624e+07	3.339949
2.95488e+07	4.64161
2.96352e+07	3.073234
2.97216e+07	3.029142
2.9808e+07	3.141685
2.98944e+07	3.567905
2.99808e+07	3.310612
3.00672e+07	3.359703
3.01536e+07	2.888289
3.024e+07	2.734013
3.03264e+07	2.665272
3.04128e+07	2.649513
3.04992e+07	2.656391
3.05856e+07	2.701476
3.0672e+07	2.87629
3.07584e+07	3.025663
3.08448e+07	2.922142
3.09312e+07	2.570256
3.10176e+07	2.423963
3.1104e+07	2.352765
3.11904e+07	2.346278
3.12768e+07	2.684968
3.13632e+07	2.320765
3.14496e+07	2.304854
3.1536e+07	2.181815
