#1
double	default(35136,2)
260100	5.556659e+08
261000	5.533425e+08
261900	5.519932e+08
262800	5.520506e+08
263700	5.521079e+08
264600	5.521652e+08
265500	5.522225e+08
266400	5.522797e+08
267300	5.523369e+08
268200	5.531684e+08
269100	5.54274e+08
270000	5.5538e+08
270900	5.564865e+08
271800	5.576331e+08
272700	5.589482e+08
273600	5.602639e+08
274500	5.615801e+08
275400	5.628968e+08
276300	5.642141e+08
277200	5.65532e+08
278100	5.668503e+08
279000	5.696735e+08
279900	5.758897e+08
280800	5.821085e+08
281700	5.883301e+08
282600	5.945545e+08
283500	6.007814e+08
284400	6.070112e+08
285300	6.132436e+08
286200	6.194789e+08
287100	6.257169e+08
288000	6.297001e+08
288900	6.322077e+08
289800	6.347164e+08
290700	6.359175e+08
291600	6.361416e+08
292500	6.363657e+08
293400	6.365905e+08
294300	6.368147e+08
295200	6.368878e+08
296100	6.357951e+08
297000	6.346282e+08
297900	6.332872e+08
298800	6.319456e+08
299700	6.28802e+08
300600	6.242793e+08
301500	6.20618e+08
302400	6.180348e+08
303300	6.164225e+08
304200	6.153928e+08
305100	6.143632e+08
306000	6.133325e+08
306900	6.117571e+08
307800	6.09292e+08
308700	6.068259e+08
309600	6.043585e+08
310500	6.018906e+08
311400	6.019942e+08
312300	6.043918e+08
313200	6.06791e+08
314100	6.091912e+08
315000	6.115918e+08
315900	6.13994e+08
316800	6.163966e+08
317700	6.17791e+08
318600	6.183749e+08
319500	6.189596e+08
320400	6.195439e+08
321300	6.201283e+08
322200	6.207136e+08
323100	6.212985e+08
324000	6.218836e+08
324900	6.224694e+08
325800	6.2112e+08
326700	6.174848e+08
327600	6.138484e+08
328500	6.102104e+08
329400	6.065708e+08
330300	6.029291e+08
331200	5.99286e+08
332100	5.956412e+08
333000	5.919947e+08
333900	5.883465e+08
334800	5.846966e+08
335700	5.810452e+08
336600	5.80389e+08
337500	5.799349e+08
338400	5.794806e+08
339300	5.79026e+08
340200	5.785711e+08
341100	5.756836e+08
342000	5.701485e+08
342900	5.646108e+08
343800	5.644444e+08
344700	5.660686e+08
345600	5.676935e+08
346500	5.689907e+08
347400	5.702868e+08
348300	5.702431e+08
349200	5.692906e+08
350100	5.683386e+08
351000	5.673871e+08
351900	5.669613e+08
352800	5.665592e+08
353700	5.661572e+08
354600	5.657555e+08
355500	5.654588e+08
356400	5.653137e+08
357300	5.651688e+08
358200	5.650237e+08
359100	5.648787e+08
360000	5.647335e+08
360900	5.645884e+08
361800	5.644431e+08
362700	5.647245e+08
363600	5.653907e+08
364500	5.660562e+08
365400	5.66721e+08
366300	5.706911e+08
367200	5.750791e+08
368100	5.794639e+08
369000	5.838452e+08
369900	5.882233e+08
370800	5.925981e+08
371700	5.969695e+08
372600	6.01338e+08
373500	6.057023e+08
374400	6.100639e+08
375300	6.150204e+08
376200	6.204084e+08
377100	6.25793e+08
378000	6.311729e+08
378900	6.347697e+08
379800	6.348014e+08
380700	6.348335e+08
381600	6.348649e+08
382500	6.348961e+08
383400	6.344965e+08
384300	6.321187e+08
385200	6.297417e+08
386100	6.273669e+08
387000	6.267139e+08
387900	6.263816e+08
388800	6.260489e+08
389700	6.257168e+08
390600	6.216275e+08
391500	6.150194e+08
392400	6.084159e+08
393300	6.01817e+08
394200	6.026259e+08
395100	6.037434e+08
396000	6.048606e+08
396900	6.059375e+08
397800	6.069904e+08
398700	6.080423e+08
399600	6.090927e+08
400500	6.101879e+08
401400	6.118235e+08
402300	6.134577e+08
403200	6.150912e+08
404100	6.167228e+08
405000	6.168895e+08
405900	6.157487e+08
406800	6.146093e+08
407700	6.1347e+08
408600	6.123312e+08
409500	6.120102e+08
410400	6.120786e+08
411300	6.121473e+08
412200	6.142724e+08
413100	6.17529e+08
414000	6.207831e+08
414900	6.240346e+08
415800	6.190587e+08
416700	6.106145e+08
417600	6.021763e+08
418500	5.962283e+08
419400	5.945533e+08
420300	5.928793e+08
421200	5.912058e+08
422100	5.89534e+08
423000	5.864684e+08
423900	5.820995e+08
424800	5.777337e+08
425700	5.733709e+08
426600	5.680787e+08
427500	5.602893e+08
428400	5.525055e+08
429300	5.49478e+08
430200	5.504533e+08
431100	5.514278e+08
432000	5.524015e+08
432900	5.533742e+08
433800	5.524694e+08
434700	5.507276e+08
435600	5.48987e+08
436500	5.472476e+08
437400	5.455092e+08
438300	5.457698e+08
439200	5.464104e+08
440100	5.470504e+08
441000	5.474959e+08
441900	5.471727e+08
442800	5.468497e+08
443700	5.465268e+08
444600	5.46204e+08
445500	5.458812e+08
446400	5.455585e+08
447300	5.452359e+08
448200	5.467096e+08
449100	5.483287e+08
450000	5.499464e+08
450900	5.515628e+08
451800	5.549022e+08
452700	5.610947e+08
453600	5.672823e+08
454500	5.732966e+08
455400	5.753788e+08
456300	5.774593e+08
457200	5.79538e+08
458100	5.816149e+08
459000	5.861878e+08
459900	5.933257e+08
460800	6.004581e+08
