#1
double	default(35137,7)
26100	0.9501645	0.7270816	0.9412011	0.3641094	1.003586	0.3170163
27000	0.951396	0.7177422	0.9432266	0.3587523	1.003586	0.3170163
27900	0.9520294	0.7129391	0.944307	0.3558944	1.003586	0.3170163
28800	0.9527283	0.7076397	0.9454992	0.3527414	1.003586	0.3170163
29700	0.9534271	0.7023403	0.9466913	0.3495883	1.003586	0.3170163
30600	0.9545788	0.6936073	0.9486558	0.3443922	1.003586	0.3170163
31500	0.9551965	0.6889231	0.9497095	0.3416053	1.003586	0.3170163
32400	0.955631	0.6856284	0.9504507	0.3396449	1.003586	0.3170163
33300	0.9560864	0.6821749	0.9512276	0.3375901	1.003586	0.3170163
34200	0.9567722	0.6769747	0.9523973	0.3344961	1.003586	0.3170163
35100	0.9577756	0.6693661	0.9541538	0.3298505	1.003586	0.3170163
36000	0.9586204	0.6629604	0.9556385	0.3259233	1.003586	0.3170163
36900	0.95898	0.6602336	0.9562705	0.3242516	1.003586	0.3170163
37800	0.9593966	0.6570741	0.9570029	0.3223145	1.003586	0.3170163
38700	0.9598304	0.6537847	0.9577654	0.3202978	1.003586	0.3170163
39600	0.9608464	0.6460805	0.9595512	0.3155745	1.003586	0.3170163
40500	0.9613029	0.642618	0.9603538	0.3134517	1.003586	0.3170163
41400	0.9612915	0.6427045	0.9603337	0.3135048	1.003586	0.3170163
42300	0.9616169	0.6402375	0.9609056	0.3119923	1.003586	0.3170163
43200	0.9623649	0.6345659	0.9622279	0.3084948	1.003586	0.3170163
44100	0.9632459	0.6278845	0.9637946	0.304351	1.003586	0.3170163
45000	0.9636812	0.6245833	0.9645887	0.3022505	1.003586	0.3170163
45900	0.9639142	0.6228165	0.9650138	0.3011262	1.003586	0.3170163
46800	0.9647297	0.6166326	0.9665015	0.2981256	1.003586	0.3170163
47700	0.9643619	0.6194224	0.9658303	0.2989665	1.003586	0.3170163
48600	0.9643925	0.6191899	0.9658862	0.2988186	1.003586	0.3170163
49500	0.9645581	0.6179345	0.9661883	0.2980198	1.003586	0.3170163
50400	0.9644171	0.6190039	0.965931	0.2987002	1.003586	0.3170163
51300	0.9645519	0.617981	0.9661771	0.2980493	1.003586	0.3170163
52200	0.9654594	0.6110997	0.9678327	0.2995142	1.003586	0.3170163
53100	0.965766	0.6087749	0.968392	0.3000977	1.003586	0.3170163
54000	0.9658334	0.6082635	0.968515	0.3002261	1.003586	0.3170163
54900	0.9655943	0.6100768	0.9680788	0.299771	1.003586	0.3170163
55800	0.9637549	0.6240254	0.964723	0.3018954	1.003586	0.3170163
56700	0.9628541	0.630856	0.9630972	0.3061956	1.003586	0.3170163
57600	0.9619898	0.6374096	0.9615615	0.3102573	1.003586	0.3170163
58500	0.961126	0.6439597	0.9600427	0.3142743	1.003586	0.3170163
59400	0.959174	0.6587621	0.9566117	0.3233494	1.003586	0.3170163
60300	0.9571991	0.6737376	0.9531404	0.3325306	1.003586	0.3170163
61200	0.9578784	0.6685871	0.9543343	0.3293729	1.003586	0.3170163
62100	0.9579925	0.6677214	0.9545349	0.3288422	1.003586	0.3170163
63000	0.9580609	0.667202	0.9546554	0.3285237	1.003586	0.3170163
63900	0.9566937	0.6775702	0.9522634	0.3348504	1.003586	0.3170163
64800	0.9549505	0.6907888	0.9492898	0.3427153	1.003586	0.3170163
65700	0.9561074	0.6820161	0.9512632	0.3374956	1.003586	0.3170163
66600	0.9556781	0.6852711	0.950531	0.3394324	1.003586	0.3170163
67500	0.9559765	0.6830085	0.95104	0.3380861	1.003586	0.3170163
68400	0.955364	0.6876529	0.9499953	0.3408495	1.003586	0.3170163
69300	0.9561493	0.6816985	0.9513347	0.3373067	1.003586	0.3170163
70200	0.9570165	0.6751226	0.9528194	0.3333797	1.003586	0.3170163
71100	0.9582436	0.665817	0.9549764	0.3276746	1.003586	0.3170163
72000	0.9600644	0.6520101	0.9581767	0.3192099	1.003586	0.3170163
72900	0.9618852	0.6382032	0.9613771	0.3107451	1.003586	0.3170163
73800	0.9633686	0.6269546	0.9640183	0.3037593	1.003586	0.3170163
74700	0.9649382	0.6150518	0.9668818	0.2985223	1.003586	0.3170163
75600	0.9657782	0.6086819	0.9684144	0.3001211	1.003586	0.3170163
76500	0.9664895	0.6032885	0.969712	0.3014747	1.003586	0.3170163
77400	0.9669003	0.6001732	0.9704615	0.3022566	1.003586	0.3170163
78300	0.9673541	0.5967326	0.9712893	0.3031201	1.003586	0.3170163
79200	0.9672866	0.597244	0.9711662	0.3029918	1.003586	0.3170163
80100	0.9672191	0.5977555	0.9710432	0.3028634	1.003586	0.3170163
81000	0.9673173	0.5970115	0.9712222	0.3030501	1.003586	0.3170163
81900	0.9683412	0.5892468	0.9730903	0.3049989	1.003586	0.3170163
82800	0.9694755	0.5806452	0.9751598	0.3071578	1.003586	0.3170163
83700	0.9704056	0.5735924	0.976867	0.3089387	1.003586	0.3170163
84600	0.9702153	0.5750355	0.9765119	0.3085683	1.003586	0.3170163
85500	0.9702875	0.5744881	0.9766467	0.3087088	1.003586	0.3170163
86400	0.9702186	0.5750106	0.9765181	0.3085747	1.003586	0.3170163
87300	0.97015	0.5755307	0.9763904	0.3084415	1.003586	0.3170163
88200	0.9702351	0.5748862	0.9765487	0.3086067	1.003586	0.3170163
89100	0.9699906	0.5767395	0.9760995	0.308138	1.003586	0.3170163
90000	0.9701071	0.5758561	0.9763121	0.3083598	1.003586	0.3170163
90900	0.9704122	0.5735426	0.9768792	0.3089515	1.003586	0.3170163
91800	0.9712196	0.5674201	0.9778561	0.3099705	1.004181	0.3176833
92700	0.9720815	0.5608845	0.9778561	0.3099705	1.005978	0.3196978
93600	0.9688471	0.5854109	0.9740132	0.3059617	1.003586	0.3170163
94500	0.9657414	0.6089609	0.9683473	0.300051	1.003586	0.3170163
95400	0.959037	0.6598008	0.9563709	0.3239862	1.003586	0.3170163
96300	0.9560132	0.6827306	0.9511025	0.3379208	1.003586	0.3170163
97200	0.9540344	0.6977356	0.9477271	0.3468486	1.003586	0.3170163
98100	0.9532701	0.7035311	0.9464234	0.3502968	1.003586	0.3170163
99000	0.9526995	0.707858	0.94545	0.3528713	1.003586	0.3170163
99900	0.9522336	0.7113909	0.9446553	0.3549733	1.003586	0.3170163
100800	0.9514589	0.7172659	0.9433337	0.3584688	1.003586	0.3170163
101700	0.9507226	0.7228488	0.942111	0.3617028	1.003586	0.3170163
102600	0.950328	0.7258409	0.9414679	0.363404	1.003586	0.3170163
103500	0.9502029	0.7267897	0.9412639	0.3639434	1.003586	0.3170163
104400	0.9505831	0.723907	0.9418836	0.3623045	1.003586	0.3170163
105300	0.9502991	0.7260599	0.9414208	0.3635285	1.003586	0.3170163
106200	0.9495773	0.7315333	0.9402442	0.3666405	1.003586	0.3170163
107100	0.9486149	0.7388313	0.9386754	0.3707899	1.003586	0.3170163
108000	0.9484032	0.7404368	0.9383303	0.3717027	1.003586	0.3170163
108900	0.9481915	0.7420423	0.9379851	0.3726156	1.003586	0.3170163
109800	0.948307	0.7411666	0.9381734	0.3721177	1.003586	0.3170163
110700	0.9479413	0.7439398	0.9375772	0.3736944	1.003586	0.3170163
111600	0.9472628	0.7490848	0.9364712	0.3766197	1.003586	0.3170163
112500	0.9470511	0.7506904	0.9361261	0.3775326	1.003586	0.3170163
113400	0.9479605	0.7437938	0.9376086	0.3736114	1.003586	0.3170163
114300	0.9476718	0.7459832	0.937138	0.3748563	1.003586	0.3170163
115200	0.9476862	0.7458737	0.9371615	0.374794	1.003586	0.3170163
116100	0.9477006	0.7457643	0.9371851	0.3747318	1.003586	0.3170163
117000	0.9469163	0.7517121	0.9359065	0.3781135	1.003586	0.3170163
117900	0.9469066	0.7517851	0.9358908	0.378155	1.003586	0.3170163
118800	0.9466661	0.7536096	0.9354986	0.3791923	1.003586	0.3170163
119700	0.9471713	0.7497781	0.9363222	0.3770139	1.003586	0.3170163
120600	0.9478209	0.744852	0.9373811	0.3742131	1.003586	0.3170163
121500	0.948716	0.738065	0.9388401	0.3703542	1.003586	0.3170163
122400	0.9485331	0.7394515	0.9385421	0.3711426	1.003586	0.3170163
123300	0.9483503	0.7408382	0.938244	0.3719309	1.003586	0.3170163
124200	0.9477729	0.7452169	0.9373027	0.3744206	1.003586	0.3170163
125100	0.9467142	0.7532446	0.9355771	0.3789848	1.003586	0.3170163
126000	0.9463581	0.7559448	0.9349966	0.3805201	1.003586	0.3170163
126900	0.9463533	0.7559814	0.9349887	0.3805409	1.003586	0.3170163
127800	0.9460405	0.7583532	0.9344789	0.3818894	1.003586	0.3170163
128700	0.9462282	0.7569301	0.9347848	0.3810803	1.003586	0.3170163
129600	0.9460934	0.7579518	0.9345652	0.3816612	1.003586	0.3170163
130500	0.9459587	0.7589735	0.9343456	0.3822421	1.003586	0.3170163
131400	0.9457045	0.7609011	0.9339455	0.3833001	1.003586	0.3170163
132300	0.9455654	0.7619563	0.9337293	0.383872	1.003586	0.3170163
133200	0.9455393	0.7621541	0.9336888	0.3839792	1.003586	0.3170163
134100	0.9453392	0.7636708	0.933378	0.3848012	1.003586	0.3170163
135000	0.9452045	0.7646929	0.9331685	0.3853552	1.003586	0.3170163
135900	0.9449566	0.7665724	0.9327834	0.3863738	1.003586	0.3170163
136800	0.9438783	0.7747494	0.9311079	0.3908056	1.003586	0.3170163
137700	0.9429913	0.7814758	0.9297296	0.3944511	1.003586	0.3170163
138600	0.9428868	0.7822671	0.9295674	0.39488	1.003586	0.3170163
139500	0.9418999	0.7897518	0.9280338	0.3989365	1.003586	0.3170163
140400	0.9409213	0.7971722	0.9265365	0.4028968	1.003586	0.3170163
141300	0.9399805	0.8043062	0.9251707	0.406509	1.003586	0.3170163
142200	0.9392619	0.8097558	0.9239518	0.409733	1.003586	0.3170163
143100	0.9380319	0.8190822	0.9218048	0.4154116	1.003586	0.3170163
144000	0.9366374	0.8296566	0.9193706	0.4218501	1.003586	0.3170163
144900	0.9362347	0.8327107	0.9186676	0.4237096	1.003586	0.3170163
145800	0.9356024	0.8375053	0.9175638	0.4266289	1.003586	0.3170163
146700	0.9342032	0.8481151	0.9151796	0.4329351	1.003586	0.3170163
147600	0.9335433	0.8531192	0.9140583	0.4359007	1.003586	0.3170163
148500	0.9330014	0.8572289	0.9129225	0.4389051	1.003586	0.3170163
149400	0.9333136	0.8548614	0.9135815	0.4371618	1.003586	0.3170163
150300	0.9323477	0.8621857	0.9115425	0.442555	1.003586	0.3170163
151200	0.9312989	0.870139	0.9093284	0.4484112	1.003586	0.3170163
152100	0.9302111	0.8783881	0.9070319	0.4544853	1.003586	0.3170163
153000	0.9304062	0.8769085	0.9074438	0.4533958	1.003586	0.3170163
153900	0.9315867	0.8679565	0.909936	0.4468041	1.003586	0.3170163
154800	0.9322794	0.8627037	0.9113983	0.4429363	1.003586	0.3170163
155700	0.932855	0.8583386	0.9126135	0.4397222	1.003586	0.3170163
156600	0.9319428	0.8652561	0.9106878	0.4448158	1.003586	0.3170163
157500	0.9312013	0.8708788	0.9091224	0.448956	1.003586	0.3170163
158400	0.9300111	0.8799048	0.9066097	0.4556021	1.003586	0.3170163
159300	0.9277165	0.8973041	0.8998746	0.4734158	1.003586	0.3170163
160200	0.9277165	0.8973041	0.8955885	0.4847524	1.003586	0.3170163
161100	0.9277165	0.8973041	0.8920584	0.4940894	1.003586	0.3170163
162000	0.9277165	0.8973041	0.8888566	0.5025579	1.003586	0.3170163
162900	0.9277165	0.8973041	0.8891075	0.5018943	1.003586	0.3170163
163800	0.9277165	0.8973041	0.8901229	0.4992088	1.003586	0.3170163
164700	0.9277165	0.8973041	0.8892812	0.5014349	1.003586	0.3170163
165600	0.9277165	0.8973041	0.8865697	0.5086067	1.003586	0.3170163
166500	0.9277165	0.8973041	0.8839451	0.5155487	1.003586	0.3170163
167400	0.9277165	0.8973041	0.8823515	0.5197638	1.003586	0.3170163
168300	0.9277165	0.8973041	0.8789772	0.5286885	1.003586	0.3170163
169200	0.9277165	0.8973041	0.877984	0.5313154	1.003586	0.3170163
170100	0.9277165	0.8973041	0.8777675	0.5318879	1.003586	0.3170163
171000	0.9277165	0.8973041	0.8765579	0.5350874	1.003586	0.3170163
171900	0.9277165	0.8973041	0.8763287	0.5356936	1.003586	0.3170163
172800	0.9277165	0.8973041	0.8743806	0.5408464	1.003586	0.3170163
173700	0.9277165	0.8973041	0.8727762	0.5450898	1.003586	0.3170163
174600	0.9277165	0.8973041	0.8701278	0.5520949	1.003586	0.3170163
175500	0.9277165	0.8973041	0.8679377	0.5578875	1.003586	0.3170163
176400	0.9277165	0.8973041	0.8657476	0.5636802	1.003586	0.3170163
177300	0.9277165	0.8973041	0.8642156	0.567732	1.003586	0.3170163
178200	0.9277165	0.8973041	0.8635898	0.5693873	1.003586	0.3170163
179100	0.9277165	0.8973041	0.8623618	0.5726354	1.003586	0.3170163
180000	0.9277165	0.8973041	0.8616888	0.5744156	1.003586	0.3170163
180900	0.9277165	0.8973041	0.8587722	0.5821298	1.003586	0.3170163
181800	0.9277165	0.8973041	0.8585006	0.5828481	1.003586	0.3170163
182700	0.9277165	0.8973041	0.8594806	0.5802558	1.003586	0.3170163
183600	0.9277165	0.8973041	0.8594688	0.5802871	1.003586	0.3170163
184500	0.9277165	0.8973041	0.8591264	0.5811928	1.003586	0.3170163
185400	0.9277165	0.8973041	0.8595043	0.5801934	1.003586	0.3170163
186300	0.9277165	0.8973041	0.8611574	0.575821	1.003586	0.3170163
187200	0.9277165	0.8973041	0.8577567	0.5848156	1.003586	0.3170163
188100	0.9277165	0.8973041	0.8548756	0.5924361	1.003586	0.3170163
189000	0.9277165	0.8973041	0.8544387	0.5935916	1.003586	0.3170163
189900	0.9277165	0.8973041	0.8542498	0.5940914	1.003586	0.3170163
190800	0.9277165	0.8973041	0.8568711	0.587158	1.003586	0.3170163
191700	0.9277165	0.8973041	0.8578158	0.5846595	1.003586	0.3170163
192600	0.9277165	0.8973041	0.8603545	0.5779447	1.003586	0.3170163
193500	0.9277165	0.8973041	0.8626098	0.5719795	1.003586	0.3170163
194400	0.9277165	0.8973041	0.8622791	0.572854	1.003586	0.3170163
195300	0.9277165	0.8973041	0.8625389	0.5721669	1.003586	0.3170163
196200	0.9277165	0.8973041	0.8622083	0.5730414	1.003586	0.3170163
197100	0.9277165	0.8973041	0.8621493	0.5731975	1.003586	0.3170163
198000	0.9277165	0.8973041	0.8645227	0.5669201	1.003586	0.3170163
198900	0.9277165	0.8973041	0.8671227	0.5600429	1.003586	0.3170163
199800	0.9277165	0.8973041	0.8704843	0.5511519	1.003586	0.3170163
200700	0.9277165	0.8973041	0.8719486	0.5472789	1.003586	0.3170163
201600	0.9277165	0.8973041	0.8720632	0.5469758	1.003586	0.3170163
202500	0.9277165	0.8973041	0.8753865	0.5381858	1.003586	0.3170163
203400	0.9277165	0.8973041	0.8758067	0.5370744	1.003586	0.3170163
204300	0.9277165	0.8973041	0.8759595	0.5366702	1.003586	0.3170163
205200	0.9277165	0.8973041	0.8794101	0.5275435	1.003586	0.3170163
206100	0.9277165	0.8973041	0.8809126	0.5235695	1.003586	0.3170163
207000	0.9277165	0.8973041	0.8825679	0.5191913	1.003586	0.3170163
207900	0.9277165	0.8973041	0.8838486	0.515804	1.003586	0.3170163
208800	0.9277165	0.8973041	0.8859232	0.5103167	1.003586	0.3170163
209700	0.9277165	0.8973041	0.8883066	0.5040127	1.003586	0.3170163
210600	0.9277165	0.8973041	0.8904338	0.4983865	1.003586	0.3170163
211500	0.9277165	0.8973041	0.8924094	0.493161	1.003586	0.3170163
212400	0.9277165	0.8973041	0.8943951	0.487909	1.003586	0.3170163
213300	0.9277165	0.8973041	0.8956186	0.4846728	1.003586	0.3170163
214200	0.9277165	0.8973041	0.8925799	0.4927101	1.003586	0.3170163
215100	0.9277165	0.8973041	0.8882391	0.5041914	1.003586	0.3170163
216000	0.9277165	0.8973041	0.8857978	0.5106485	1.003586	0.3170163
216900	0.9277165	0.8973041	0.8800086	0.5259606	1.003586	0.3170163
217800	0.9277165	0.8973041	0.8782259	0.5306756	1.003586	0.3170163
218700	0.9277165	0.8973041	0.8820968	0.5204374	1.003586	0.3170163
219600	0.9277165	0.8973041	0.8856241	0.5111079	1.003586	0.3170163
220500	0.9277165	0.8973041	0.8869654	0.5075603	1.003586	0.3170163
221400	0.9277165	0.8973041	0.8891365	0.5018178	1.003586	0.3170163
222300	0.9277165	0.8973041	0.8923994	0.4931876	1.003586	0.3170163
223200	0.9277165	0.8973041	0.8969123	0.4812511	1.003586	0.3170163
224100	0.9280207	0.8949974	0.902408	0.4667152	1.003586	0.3170163
225000	0.9318403	0.8660329	0.9104715	0.4453878	1.003586	0.3170163
225900	0.9343552	0.8469627	0.9154378	0.4322521	1.003586	0.3170163
226800	0.9352391	0.8402605	0.9169396	0.42828	1.003586	0.3170163
227700	0.9361047	0.8336959	0.9184408	0.4243095	1.003586	0.3170163
228600	0.9371831	0.8255188	0.9203232	0.4193307	1.003586	0.3170163
229500	0.9389933	0.8117918	0.9234831	0.4109727	1.003586	0.3170163
230400	0.9399649	0.8044247	0.9251481	0.406569	1.003586	0.3170163
231300	0.9406168	0.7994812	0.9260944	0.4040659	1.003586	0.3170163
232200	0.941015	0.7964617	0.9266725	0.4025371	1.003586	0.3170163
233100	0.9412215	0.7948954	0.9269797	0.4017243	1.003586	0.3170163
234000	0.941939	0.789455	0.9280945	0.3987757	1.003586	0.3170163
234900	0.9426826	0.7838168	0.9292499	0.3957199	1.003586	0.3170163
235800	0.9438044	0.77531	0.930993	0.3911094	1.003586	0.3170163
236700	0.9459828	0.7587911	0.9343848	0.3821384	1.003586	0.3170163
237600	0.9487641	0.7377	0.9389185	0.3701467	1.003586	0.3170163
238500	0.949664	0.7308765	0.9403853	0.3662671	1.003586	0.3170163
239400	0.9474745	0.7474793	0.9368164	0.3757069	1.003586	0.3170163
240300	0.941093	0.7958697	0.9267858	0.4022373	1.003586	0.3170163
241200	0.9380839	0.8186882	0.9218955	0.4151717	1.003586	0.3170163
242100	0.9368106	0.828343	0.919673	0.4210502	1.003586	0.3170163
243000	0.9366028	0.8299193	0.9193101	0.42201	1.003586	0.3170163
243900	0.9379367	0.8198047	0.9216385	0.4158515	1.003586	0.3170163
244800	0.9379756	0.8195091	0.9217066	0.4156716	1.003586	0.3170163
245700	0.9380103	0.8192464	0.9217671	0.4155116	1.003586	0.3170163
246600	0.9373087	0.8245664	0.9205424	0.4187508	1.003586	0.3170163
247500	0.93688	0.8278176	0.9197939	0.4207303	1.003586	0.3170163
248400	0.9367154	0.8290655	0.9195067	0.4214902	1.003586	0.3170163
249300	0.9368887	0.8277519	0.9198091	0.4206903	1.003586	0.3170163
250200	0.9364642	0.8309702	0.9190682	0.4226499	1.003586	0.3170163
251100	0.9368106	0.828343	0.919673	0.4210502	1.003586	0.3170163
252000	0.9378457	0.8204944	0.9214798	0.4162714	1.003586	0.3170163
252900	0.9353711	0.8392596	0.9171638	0.4276869	1.003586	0.3170163
253800	0.9292939	0.8853426	0.9050958	0.4596061	1.003586	0.3170163
254700	0.9277165	0.8973041	0.8969825	0.4810654	1.003586	0.3170163
255600	0.9277165	0.8973041	0.8914868	0.4956013	1.003586	0.3170163
256500	0.9277165	0.8973041	0.8926902	0.4924183	1.003586	0.3170163
257400	0.9277165	0.8973041	0.895739	0.4843545	1.003586	0.3170163
258300	0.9277165	0.8973041	0.8976444	0.4793147	1.003586	0.3170163
259200	0.9277165	0.8973041	0.8983163	0.4775375	1.003586	0.3170163
260100	0.9277165	0.8973041	0.9003278	0.4722173	1.003586	0.3170163
261000	0.9277165	0.8973041	0.9001733	0.4726259	1.003586	0.3170163
261900	0.9278841	0.8960332	0.9021196	0.4674779	1.003586	0.3170163
262800	0.9280841	0.8945165	0.9025419	0.4663611	1.003586	0.3170163
263700	0.9278207	0.8965141	0.9019858	0.467832	1.003586	0.3170163
264600	0.9277165	0.8973041	0.9010486	0.4703107	1.003586	0.3170163
265500	0.9277165	0.8973041	0.9000909	0.4728438	1.003586	0.3170163
266400	0.927767	0.896921	0.9018725	0.4681316	1.003586	0.3170163
267300	0.928611	0.8905214	0.9036541	0.4634194	1.003586	0.3170163
268200	0.928572	0.8908173	0.9035717	0.4636373	1.003586	0.3170163
269100	0.9287037	0.8898186	0.9038498	0.4629019	1.003586	0.3170163
270000	0.9287964	0.8891157	0.9040454	0.4623844	1.003586	0.3170163
270900	0.9284939	0.8914092	0.9034069	0.4640731	1.003586	0.3170163
271800	0.9277524	0.8970319	0.9018416	0.4682133	1.003586	0.3170163
272700	0.9277165	0.8973041	0.9014091	0.4693573	1.003586	0.3170163
273600	0.9277165	0.8973041	0.8970276	0.480946	1.003586	0.3170163
274500	0.9277165	0.8973041	0.8927203	0.4923387	1.003586	0.3170163
275400	0.9277165	0.8973041	0.8967919	0.4815694	1.003586	0.3170163
276300	0.9277165	0.8973041	0.9000188	0.4730345	1.003586	0.3170163
277200	0.9277165	0.8973041	0.9006264	0.4714274	1.003586	0.3170163
278100	0.9277165	0.8973041	0.901028	0.4703652	1.003586	0.3170163
279000	0.9277165	0.8973041	0.9002351	0.4724625	1.003586	0.3170163
279900	0.9277165	0.8973041	0.9004204	0.4719722	1.003586	0.3170163
280800	0.9277165	0.8973041	0.8987161	0.4764801	1.003586	0.3170163
281700	0.9277165	0.8973041	0.8970527	0.4808797	1.003586	0.3170163
282600	0.9277165	0.8973041	0.8960398	0.4835588	1.003586	0.3170163
283500	0.9277165	0.8973041	0.8961802	0.4831874	1.003586	0.3170163
284400	0.9277165	0.8973041	0.8937633	0.4895801	1.003586	0.3170163
285300	0.9277165	0.8973041	0.890163	0.4991027	1.003586	0.3170163
286200	0.9277165	0.8973041	0.8846592	0.5136601	1.003586	0.3170163
287100	0.9277165	0.8973041	0.8749027	0.5394655	1.003586	0.3170163
288000	0.9277165	0.8973041	0.8727826	0.5450729	1.003586	0.3170163
288900	0.9277165	0.8973041	0.8706625	0.5506804	1.003586	0.3170163
289800	0.9277165	0.8973041	0.8699749	0.552499	1.003586	0.3170163
290700	0.9277165	0.8973041	0.8682433	0.5570792	1.003586	0.3170163
291600	0.9277165	0.8973041	0.8697585	0.5530715	1.003586	0.3170163
292500	0.9277165	0.8973041	0.8770545	0.533774	1.003586	0.3170163
293400	0.9277165	0.8973041	0.8832046	0.5175074	1.003586	0.3170163
294300	0.9277165	0.8973041	0.8839836	0.5154467	1.003586	0.3170163
295200	0.9277165	0.8973041	0.8864829	0.5088364	1.003586	0.3170163
296100	0.9277165	0.8973041	0.8847846	0.5133283	1.003586	0.3170163
297000	0.9277165	0.8973041	0.886068	0.5099338	1.003586	0.3170163
297900	0.9277165	0.8973041	0.8840512	0.515268	1.003586	0.3170163
298800	0.9277165	0.8973041	0.878557	0.5297999	1.003586	0.3170163
299700	0.9277165	0.8973041	0.880085	0.5257585	1.003586	0.3170163
300600	0.9277165	0.8973041	0.8739604	0.5419577	1.003586	0.3170163
301500	0.9277165	0.8973041	0.8734128	0.5434059	1.003586	0.3170163
302400	0.9277165	0.8973041	0.8827207	0.5187872	1.003586	0.3170163
303300	0.9277165	0.8973041	0.8861644	0.5096786	1.003586	0.3170163
304200	0.9277165	0.8973041	0.8822114	0.5201342	1.003586	0.3170163
305100	0.9277165	0.8973041	0.8815874	0.5217845	1.003586	0.3170163
306000	0.9277165	0.8973041	0.8857785	0.5106995	1.003586	0.3170163
306900	0.9277165	0.8973041	0.8879496	0.504957	1.003586	0.3170163
307800	0.9277165	0.8973041	0.8862899	0.5093469	1.003586	0.3170163
308700	0.9277165	0.8973041	0.8873417	0.5065649	1.003586	0.3170163
309600	0.9277165	0.8973041	0.8751063	0.5389267	1.003586	0.3170163
310500	0.9277165	0.8973041	0.8653529	0.5647242	1.003586	0.3170163
311400	0.9277165	0.8973041	0.8671227	0.5600429	1.003586	0.3170163
312300	0.9277165	0.8973041	0.8656966	0.5638149	1.003586	0.3170163
313200	0.9277165	0.8973041	0.8703442	0.5515223	1.003586	0.3170163
314100	0.9277165	0.8973041	0.8790409	0.5285201	1.003586	0.3170163
315000	0.9277165	0.8973041	0.8835611	0.5165644	1.003586	0.3170163
315900	0.9277165	0.8973041	0.8830645	0.5178778	1.003586	0.3170163
316800	0.9277165	0.8973041	0.8865601	0.5086322	1.003586	0.3170163
317700	0.9277165	0.8973041	0.8900226	0.499474	1.003586	0.3170163
318600	0.9277165	0.8973041	0.8909152	0.4971133	1.003586	0.3170163
319500	0.9277165	0.8973041	0.8920083	0.494222	1.003586	0.3170163
320400	0.9277165	0.8973041	0.8914567	0.4956809	1.003586	0.3170163
321300	0.9277165	0.8973041	0.8896415	0.500482	1.003586	0.3170163
322200	0.9277165	0.8973041	0.8906945	0.4976969	1.003586	0.3170163
323100	0.9277165	0.8973041	0.8909954	0.4969011	1.003586	0.3170163
324000	0.9277165	0.8973041	0.8905541	0.4980682	1.003586	0.3170163
324900	0.9277165	0.8973041	0.891236	0.4962645	1.003586	0.3170163
325800	0.9277165	0.8973041	0.8940241	0.4888904	1.003586	0.3170163
326700	0.9277165	0.8973041	0.8975943	0.4794473	1.003586	0.3170163
327600	0.9277165	0.8973041	0.8993083	0.4749139	1.003586	0.3170163
328500	0.9277165	0.8973041	0.8983765	0.4773783	1.003586	0.3170163
329400	0.9277165	0.8973041	0.8991229	0.4754042	1.003586	0.3170163
330300	0.9277165	0.8973041	0.9009045	0.470692	1.003586	0.3170163
331200	0.9277165	0.8973041	0.9011413	0.4700655	1.003586	0.3170163
332100	0.9277165	0.8973041	0.9016151	0.4688126	1.003586	0.3170163
