#1
double	default(366,2)
2.25504e+07	0.3014581
2.26368e+07	0.3220279
2.27232e+07	0.3278129
2.28096e+07	0.3217788
2.2896e+07	0.3051875
2.29824e+07	0.3103931
2.30688e+07	0.3030341
2.31552e+07	0.2959602
2.32416e+07	0.2985489
2.3328e+07	0.2981178
2.34144e+07	0.3090545
2.35008e+07	0.2822144
2.35872e+07	0.2735839
2.36736e+07	0.3133101
2.376e+07	0.3143464
2.38464e+07	0.3269533
2.39328e+07	0.3391284
2.40192e+07	0.3492721
2.41056e+07	0.3683968
2.4192e+07	0.3683251
2.42784e+07	0.3754036
2.43648e+07	0.3901358
2.44512e+07	0.3716391
2.45376e+07	0.3882745
2.4624e+07	0.3974515
2.47104e+07	0.3937973
2.47968e+07	0.3677867
2.48832e+07	0.3025193
2.49696e+07	0.2736909
2.5056e+07	0.2575217
2.51424e+07	0.2510774
2.52288e+07	0.2621404
2.53152e+07	0.2783503
2.54016e+07	0.2969618
2.5488e+07	0.3304003
2.55744e+07	0.4441424
2.56608e+07	0.497722
2.57472e+07	0.5272381
2.58336e+07	0.5375632
2.592e+07	0.50459
2.60064e+07	0.5052749
2.60928e+07	0.4985029
2.61792e+07	0.4755821
2.62656e+07	0.4735125
2.6352e+07	0.4651326
2.64384e+07	0.4598983
2.65248e+07	0.4660301
2.66112e+07	0.4135411
2.66976e+07	0.4040306
2.6784e+07	0.3987405
2.68704e+07	0.4096242
2.69568e+07	0.3748337
2.70432e+07	0.3749282
2.71296e+07	0.4070231
2.7216e+07	0.4539705
2.73024e+07	0.5158872
2.73888e+07	0.5822385
2.74752e+07	0.6006537
2.75616e+07	0.5437707
2.7648e+07	0.5434917
2.77344e+07	0.5075024
2.78208e+07	0.5130987
2.79072e+07	0.465703
2.79936e+07	0.4953327
2.808e+07	0.5228509
2.81664e+07	0.4588348
2.82528e+07	0.4552416
2.83392e+07	0.4529606
2.84256e+07	0.486602
2.8512e+07	0.518652
2.85984e+07	0.5683704
2.86848e+07	0.5633768
2.87712e+07	0.5947833
2.88576e+07	0.6325356
2.8944e+07	0.585648
2.90304e+07	0.6852796
2.91168e+07	0.7258181
2.92032e+07	0.8050277
2.92896e+07	1.144295
2.9376e+07	0.7242861
2.94624e+07	0.7082632
2.95488e+07	0.7493274
2.96352e+07	0.8669267
2.97216e+07	0.7967859
2.9808e+07	0.8105776
2.98944e+07	0.6593952
2.99808e+07	0.6081256
3.00672e+07	0.5856678
3.01536e+07	0.5803354
3.024e+07	0.5826625
3.03264e+07	0.597675
3.04128e+07	0.6552851
3.04992e+07	0.7070514
3.05856e+07	0.6709906
3.0672e+07	0.5541551
3.07584e+07	0.5096636
3.08448e+07	0.488573
3.09312e+07	0.4866509
3.10176e+07	0.5923319
3.1104e+07	0.4790926
3.11904e+07	0.4743785
3.12768e+07	0.4387308
3.13632e+07	0.3704308
3.14496e+07	0.3897401
3.1536e+07	0.4366149
