#1
double	default(35136,2)
0	0.2844004
900	0.2844004
1800	0.2844004
2700	0.2844004
3600	0.2844004
4500	0.2844004
5400	0.2844004
6300	0.2844004
7200	0.2844004
8100	0.2844004
9000	0.2844004
9900	0.2844004
10800	0.2844004
11700	0.2844004
12600	0.2844004
13500	0.2844004
14400	0.2844004
15300	0.2844004
16200	0.2844004
17100	0.2844004
18000	0.2844004
18900	0.2844004
19800	0.2844004
20700	0.2844004
21600	0.2844004
22500	0.2844004
23400	0.2844004
24300	0.2844004
25200	0.2844004
26100	0.2844004
27000	0.2844004
27900	0.2844004
28800	0.2844004
29700	0.2844004
30600	0.2844004
31500	0.2844004
32400	0.2844004
33300	0.2844004
34200	0.2844004
35100	0.2844004
36000	0.2844004
36900	0.2844004
37800	0.2844004
38700	0.2844004
39600	0.2844004
40500	0.2844004
41400	0.2844004
42300	0.2844004
43200	0.2844004
44100	0.2844004
45000	0.2844004
45900	0.2844004
46800	0.2844004
47700	0.2844004
48600	0.2844004
49500	0.2844004
50400	0.2844004
51300	0.2844004
52200	0.2844004
53100	0.2844004
54000	0.2844004
54900	0.2844004
55800	0.2844004
56700	0.2844004
57600	0.2844004
58500	0.2844004
59400	0.2844004
60300	0.2844004
61200	0.2844004
62100	0.2844004
63000	0.2844004
63900	0.2844004
64800	0.2844004
65700	0.2844004
66600	0.2844004
67500	0.2844004
68400	0.2844004
69300	0.2844004
70200	0.2844004
71100	0.2844004
72000	0.2844004
72900	0.2844004
73800	0.2844004
74700	0.2844004
75600	0.2844004
76500	0.2844004
77400	0.2844004
78300	0.2844004
79200	0.2844004
80100	0.2844004
81000	0.2844004
81900	0.2844004
82800	0.2844004
83700	0.2844004
84600	0.2844004
85500	0.2844004
86400	0.2844004
87300	0.2844004
88200	0.2844004
89100	0.2844004
90000	0.2844004
90900	0.2844004
91800	0.2844004
92700	0.2844004
93600	0.2844004
94500	0.2844004
95400	0.2844004
96300	0.2844004
97200	0.2844004
98100	0.2844004
99000	0.2844004
99900	0.2844004
100800	0.2844004
101700	0.2844004
102600	0.2844004
103500	0.2844004
104400	0.2844004
105300	0.2844004
106200	0.2844004
107100	0.2844004
108000	0.2844004
108900	0.2844004
109800	0.2844004
110700	0.2844004
111600	0.2844004
112500	0.2844004
113400	0.2844004
114300	0.2844004
115200	0.2844004
116100	0.2844004
117000	0.2844004
117900	0.2844004
118800	0.2844004
119700	0.2844004
120600	0.2844004
121500	0.2844004
122400	0.2844004
123300	0.2844004
124200	0.2844004
125100	0.2844004
126000	0.2844004
126900	0.2844004
127800	0.2844004
128700	0.2844004
129600	0.2844004
130500	0.2844004
131400	0.2844004
132300	0.2844004
133200	0.2844004
134100	0.2844004
135000	0.2844004
135900	0.2844004
136800	0.2844004
137700	0.2844004
138600	0.2844004
139500	0.2844004
140400	0.2844004
141300	0.2844004
142200	0.2844004
143100	0.2844004
144000	0.2844004
144900	0.2844004
145800	0.2844004
146700	0.2844004
147600	0.2844004
148500	0.2844004
149400	0.2844004
150300	0.2844004
151200	0.2844004
152100	0.2844004
153000	0.2844004
153900	0.2844004
154800	0.2844004
155700	0.2844004
156600	0.2844004
157500	0.2844004
158400	0.2844004
159300	0.2844004
160200	0.2844004
161100	0.2844004
162000	0.2844004
162900	0.2844004
163800	0.2844004
164700	0.2844004
165600	0.2844004
166500	0.2844004
167400	0.2844004
168300	0.2844004
169200	0.2844004
170100	0.2844004
171000	0.2844004
171900	0.2844004
172800	0.2844004
173700	0.2844004
174600	0.2844004
175500	0.2844004
176400	0.2844004
177300	0.2844004
178200	0.2844004
179100	0.2844004
180000	0.2844004
180900	0.2844004
181800	0.2844004
182700	0.2844004
183600	0.2844004
184500	0.2844004
185400	0.2844004
186300	0.2844004
187200	0.2844004
188100	0.2844004
189000	0.2844004
189900	0.2844004
190800	0.2844004
191700	0.2844004
192600	0.2844004
193500	0.2844004
194400	0.2844004
195300	0.2844004
196200	0.2844004
197100	0.2844004
198000	0.2844004
