#1
double	default(10,11)
1	0	0	2.69e+07	5.39e+07	8.08e+07	1.078e+08	1.347e+08	1.616e+08	1.886e+08	2.155e+08
2	3.76e+07	9.12e+07	1.014e+08	1.12e+08	1.231e+08	1.533e+08	1.92e+08	2.307e+08	2.694e+08	3.08e+08
3	5.64e+07	1.385e+08	1.476e+08	1.574e+08	1.679e+08	1.788e+08	1.92e+08	2.307e+08	2.694e+08	3.08e+08
4	7.52e+07	1.863e+08	1.945e+08	2.035e+08	2.13e+08	2.233e+08	2.34e+08	2.452e+08	2.694e+08	3.08e+08
5	9.39e+07	2.353e+08	2.425e+08	2.505e+08	2.592e+08	2.685e+08	2.784e+08	2.89e+08	3.001e+08	3.113e+08
6	1.127e+08	2.861e+08	2.921e+08	2.99e+08	3.067e+08	3.152e+08	3.241e+08	3.334e+08	3.435e+08	3.54e+08
7	1.315e+08	3.383e+08	3.428e+08	3.482e+08	3.545e+08	3.617e+08	3.696e+08	3.782e+08	3.874e+08	3.971e+08
8	1.503e+08	3.888e+08	3.92e+08	3.962e+08	4.014e+08	4.075e+08	4.145e+08	4.222e+08	4.303e+08	4.389e+08
