#1
double	default(35136,2)
318600	0.05055423
319500	0.0513252
320400	0.05209616
321300	0.05240455
322200	0.05271293
323100	0.05302132
324000	0.0533297
324900	0.05302132
325800	0.05271293
326700	0.05240455
327600	0.05209616
328500	0.05225035
329400	0.05240455
330300	0.05255874
331200	0.05271293
332100	0.05225035
333000	0.05178778
333900	0.0513252
334800	0.05086262
335700	0.05086262
336600	0.05086262
337500	0.05086262
338400	0.05086262
339300	0.05178778
340200	0.05271293
341100	0.05363809
342000	0.05456324
342900	0.05394647
343800	0.0533297
344700	0.05271293
345600	0.05209616
346500	0.05240455
347400	0.05271293
348300	0.05302132
349200	0.0533297
350100	0.05302132
351000	0.05271293
351900	0.05240455
352800	0.05209616
353700	0.05147939
354600	0.05086262
355500	0.05024585
356400	0.04962908
357300	0.04978327
358200	0.04993746
359100	0.05009166
360000	0.05024585
360900	0.05086262
361800	0.05147939
362700	0.05209616
363600	0.05271293
364500	0.05255874
365400	0.05240455
366300	0.05225035
367200	0.05209616
368100	0.05209616
369000	0.05209616
369900	0.05209616
370800	0.05209616
371700	0.05240455
372600	0.05271293
373500	0.05302132
374400	0.0533297
375300	0.05302132
376200	0.05271293
377100	0.05240455
378000	0.05209616
378900	0.05194197
379800	0.05178778
380700	0.05163358
381600	0.05147939
382500	0.05058823
383400	0.04969707
384300	0.04880591
385200	0.04791476
386100	0.04751046
387000	0.04710616
387900	0.04670187
388800	0.04629757
389700	0.04589328
390600	0.04548898
391500	0.04508468
392400	0.04468039
393300	0.04494992
394200	0.04521945
395100	0.04548898
396000	0.04575851
396900	0.04589328
397800	0.04602804
398700	0.04616281
399600	0.04629757
400500	0.04728464
401400	0.04827171
402300	0.04925878
403200	0.05024585
404100	0.05070843
405000	0.051171
405900	0.05163358
406800	0.05209616
407700	0.05225035
408600	0.05240455
409500	0.05255874
410400	0.05271293
411300	0.0533297
412200	0.05394647
413100	0.05456324
414000	0.05518001
414900	0.05518001
415800	0.05518001
416700	0.05518001
417600	0.05518001
418500	0.0553454
419400	0.05551079
420300	0.05567617
421200	0.05584156
422100	0.05601068
423000	0.05617979
423900	0.05634891
424800	0.05651803
425700	0.05702538
426600	0.05753273
427500	0.05804009
428400	0.05854744
429300	0.06060855
430200	0.06266966
431100	0.06473077
432000	0.06679189
432900	0.06731446
433800	0.06783703
434700	0.0683596
435600	0.06888217
436500	0.06923264
437400	0.06958312
438300	0.06993359
439200	0.07028407
440100	0.07081502
441000	0.07134598
441900	0.07187693
442800	0.07240788
443700	0.07329281
444600	0.07417773
445500	0.07506265
446400	0.07594758
447300	0.07612456
448200	0.07630155
449100	0.07647853
450000	0.07665552
450900	0.0743638
451800	0.07207208
452700	0.06978036
453600	0.06748865
454500	0.06731446
455400	0.06714027
456300	0.06696608
457200	0.06679189
458100	0.06592094
459000	0.06504999
459900	0.06417904
460800	0.06330809
461700	0.0627944
462600	0.0622807
463500	0.06176701
464400	0.06125332
465300	0.06040773
466200	0.05956214
467100	0.05871656
468000	0.05787097
468900	0.05736362
469800	0.05685626
470700	0.05634891
471600	0.05584156
472500	0.05584156
473400	0.05584156
474300	0.05584156
475200	0.05584156
476100	0.0550594
477000	0.05427725
477900	0.05349509
478800	0.05271293
479700	0.05194197
480600	0.051171
481500	0.05040004
482400	0.04962908
483300	0.04825714
484200	0.0468852
485100	0.04551326
486000	0.04414132
