#1
double	default(35136,2)
321300	0.7558125
322200	0.7554972
323100	0.7551822
324000	0.7548671
324900	0.7545516
325800	0.7552783
326700	0.7572363
327600	0.7591949
328500	0.7611543
329400	0.7631146
330300	0.765076
331200	0.7631767
332100	0.7651633
333000	0.7671508
333900	0.7691393
334800	0.7711286
335700	0.7731188
336600	0.7734765
337500	0.7696907
338400	0.7699414
339300	0.7701924
340200	0.7704435
341100	0.7720374
342000	0.7750928
342900	0.7781496
343800	0.7782414
344700	0.7773449
345600	0.7764479
346500	0.7757319
347400	0.7750164
348300	0.7750405
349200	0.7755663
350100	0.7760918
351000	0.7766171
351900	0.7768521
352800	0.7770741
353700	0.777296
354600	0.7775177
355500	0.7776815
356400	0.7777616
357300	0.7778416
358200	0.7779217
359100	0.7780017
360000	0.7780819
360900	0.7781619
361800	0.7782422
362700	0.7780868
363600	0.7777191
364500	0.7773517
365400	0.7769848
366300	0.7747932
367200	0.7723711
368100	0.7699507
369000	0.7715927
369900	0.7692064
370800	0.766822
371700	0.7644393
372600	0.7620583
373500	0.7635824
374400	0.7612332
375300	0.7585636
376200	0.7556616
377100	0.7565078
378000	0.7536423
378900	0.7517266
379800	0.7517097
380700	0.7516926
381600	0.7516759
382500	0.7516593
383400	0.7518721
384300	0.7531386
385200	0.7544046
386100	0.7556695
387000	0.7560173
387900	0.7561943
388800	0.7563715
389700	0.7565483
390600	0.755005
391500	0.7585641
392400	0.7621208
393300	0.7617972
394200	0.7613563
395100	0.7646374
396000	0.7640357
396900	0.7634557
397800	0.7628886
398700	0.762322
399600	0.7617563
400500	0.7611664
401400	0.7602855
402300	0.7594053
403200	0.7585255
404100	0.7576467
405000	0.7575569
405900	0.7581713
406800	0.758785
407700	0.7593987
408600	0.760012
409500	0.7601849
410400	0.7601481
411300	0.7601111
412200	0.7589665
413100	0.7572125
414000	0.7554598
414900	0.7537085
415800	0.7563886
416700	0.7609366
417600	0.7616014
418500	0.7648433
419400	0.7657563
420300	0.7666687
421200	0.7675808
422100	0.768492
423000	0.7701629
423900	0.7725442
424800	0.7709057
425700	0.773314
426600	0.7762353
427500	0.7805351
428400	0.7806716
429300	0.7823656
430200	0.7818199
431100	0.7812746
432000	0.7807298
432900	0.7801855
433800	0.7806918
434700	0.7816664
435600	0.7826403
436500	0.7836136
437400	0.7845862
438300	0.7844404
439200	0.784082
440100	0.7837239
441000	0.7834746
441900	0.7836555
442800	0.7838362
443700	0.7840169
444600	0.7841975
445500	0.7843781
446400	0.7845587
447300	0.7847392
448200	0.7839146
449100	0.7830087
450000	0.7821035
450900	0.7811991
451800	0.7793306
452700	0.7800905
453600	0.7766749
454500	0.773355
455400	0.7722056
456300	0.7710572
457200	0.7699097
458100	0.7728083
459000	0.7703159
459900	0.7664254
460800	0.7625379
461700	0.7625687
462600	0.7587331
463500	0.7549007
464400	0.7548361
465300	0.7539543
466200	0.7536995
467100	0.7534453
468000	0.753191
468900	0.7529371
469800	0.7555731
470700	0.754567
471600	0.7573153
472500	0.75922
473400	0.7594344
474300	0.7596488
475200	0.7598631
476100	0.760077
477000	0.7607901
477900	0.7638063
478800	0.7629562
479700	0.7648528
480600	0.7653362
481500	0.7658194
482400	0.7663026
483300	0.7667852
484200	0.7660591
485100	0.7652007
486000	0.7643433
486900	0.7634863
487800	0.7626302
488700	0.761775
489600	0.7648084
490500	0.7640096
491400	0.7618369
492300	0.7635606
493200	0.7652827
494100	0.7668135
495000	0.7660222
495900	0.7652317
496800	0.7644421
497700	0.763653
498600	0.763391
499500	0.7649456
500400	0.7664995
501300	0.7680519
502200	0.7696036
503100	0.7711542
504000	0.7727033
504900	0.7699043
505800	0.7708928
506700	0.7718806
507600	0.7728679
508500	0.7738544
509400	0.7762217
510300	0.780663
511200	0.7809445
512100	0.7854399
513000	0.7862255
513900	0.7858466
514800	0.7854681
515700	0.7850901
516600	0.7847123
517500	0.784335
518400	0.783958
519300	0.7898442
520200	0.7902579
521100	0.7862991
522000	0.7867192
522900	0.7871393
523800	0.7875597
524700	0.7879802
525600	0.7884008
526500	0.7888216
527400	0.7892425
528300	0.7891649
529200	0.7888641
530100	0.7885633
531000	0.7882624
531900	0.7879614
532800	0.7876603
533700	0.7873591
534600	0.7869002
535500	0.7895625
536400	0.7878605
537300	0.7861578
538200	0.7844546
539100	0.782751
540000	0.7789515
540900	0.7782864
541800	0.7734364
542700	0.7726323
543600	0.7680815
544500	0.7655837
545400	0.7630848
546300	0.7645272
547200	0.7627374
548100	0.7609471
549000	0.759233
549900	0.7593338
550800	0.7594343
551700	0.7595348
552600	0.7596356
553500	0.7604848
554400	0.7621052
555300	0.7637265
556200	0.7614666
557100	0.7631083
558000	0.7647505
558900	0.7663933
559800	0.7680365
560700	0.7696803
561600	0.7708108
562500	0.7717211
563400	0.7726317
564300	0.7735429
565200	0.77043
566100	0.7713532
567000	0.7722766
567900	0.7730583
568800	0.7736464
569700	0.7742346
570600	0.7746045
571500	0.772688
572400	0.7707709
573300	0.7728971
574200	0.771003
575100	0.7697302
576000	0.7689889
576900	0.7682474
577800	0.7680908
578700	0.7685033
579600	0.7703777
580500	0.7709702
581400	0.7715628
582300	0.7721561
583200	0.7722944
584100	0.7718606
585000	0.771427
585900	0.770993
586800	0.7705588
587700	0.769745
588600	0.7686683
589500	0.7696534
590400	0.7712473
591300	0.7728417
592200	0.7704123
593100	0.7720281
594000	0.7736442
594900	0.7752609
595800	0.7759524
596700	0.7764103
597600	0.7768684
598500	0.7773267
599400	0.7777852
600300	0.7787992
601200	0.780121
602100	0.7815199
603000	0.7790123
603900	0.7800924
604800	0.7809109
605700	0.7817296
606600	0.7825868
607500	0.7835103
608400	0.7844342
609300	0.7869362
610200	0.7878432
611100	0.7881361
612000	0.7878518
612900	0.7875675
613800	0.7872831
614700	0.7869986
615600	0.786714
616500	0.7864294
617400	0.7861447
618300	0.7858599
619200	0.7855751
620100	0.7852901
621000	0.7850051
621900	0.7843923
622800	0.7832605
623700	0.7821284
624600	0.7808514
625500	0.7811471
626400	0.7772839
627300	0.7724936
628200	0.7716905
629100	0.7681106
630000	0.7657328
630900	0.7633544
631800	0.7650181
632700	0.7629952
633600	0.7613933
634500	0.7605759
635400	0.759758
636300	0.7589401
637200	0.758122
638100	0.7573034
639000	0.7577656
639900	0.7591238
640800	0.7604827
641700	0.7618421
642600	0.7632016
643500	0.7645384
644400	0.7618423
645300	0.7630378
646200	0.7641063
647100	0.7640084
648000	0.7639103
648900	0.7638125
649800	0.7637143
650700	0.764031
651600	0.765611
652500	0.7671912
653400	0.7687719
654300	0.7703531
655200	0.7719351
656100	0.7735173
657000	0.7734051
657900	0.7720482
658800	0.7706906
659700	0.7693329
660600	0.7679748
661500	0.7666164
662400	0.7652572
663300	0.7638979
664200	0.7626688
665100	0.7628147
666000	0.7629607
666900	0.7631067
667800	0.7632528
668700	0.7632526
669600	0.7627771
670500	0.7623015
671400	0.7618257
672300	0.7621559
673200	0.7625758
674100	0.7629958
675000	0.7634156
675900	0.7644051
676800	0.7664425
677700	0.7684805
678600	0.7705191
679500	0.7725584
680400	0.7705763
681300	0.7726429
682200	0.7747264
683100	0.7768108
684000	0.7788958
684900	0.7809815
685800	0.7785168
686700	0.77788
687600	0.7814493
688500	0.7808208
689400	0.780192
690300	0.7817164
691200	0.7806069
692100	0.783952
693000	0.7856755
693900	0.786091
694800	0.7865062
695700	0.7869212
696600	0.7873358
697500	0.7877502
698400	0.7879974
699300	0.7882007
700200	0.788404
701100	0.7886073
702000	0.7886978
702900	0.7884391
703800	0.7881811
704700	0.7879237
705600	0.7876669
706500	0.7874108
707400	0.7867693
708300	0.7857162
709200	0.7846649
710100	0.7836153
711000	0.7793648
711900	0.7787741
712800	0.7740123
713700	0.7706978
714600	0.7728203
715500	0.7709249
716400	0.7690323
717300	0.7671428
718200	0.765256
719100	0.7633722
720000	0.7614912
720900	0.7635164
721800	0.7618862
722700	0.7620639
723600	0.7622416
724500	0.7624191
725400	0.762597
726300	0.7632386
727200	0.76521
728100	0.7633192
729000	0.7653093
729900	0.7672969
730800	0.7692821
731700	0.770641
732600	0.7713681
733500	0.7720949
734400	0.7728205
735300	0.7735458
736200	0.7702438
737100	0.7710995
738000	0.772773
738900	0.7744448
739800	0.7761143
740700	0.7777818
741600	0.7794476
742500	0.779714
743400	0.7775949
744300	0.7754791
745200	0.7733662
746100	0.7712569
747000	0.7733616
747900	0.7720806
748800	0.7708015
749700	0.7703701
750600	0.7701655
751500	0.7699616
752400	0.7697583
753300	0.7698737
754200	0.7702558
755100	0.7706377
756000	0.7710195
756900	0.7714009
757800	0.7717821
758700	0.7727828
759600	0.7699233
760500	0.7711081
761400	0.772751
762300	0.7749583
763200	0.7771628
764100	0.7793478
765000	0.7813954
765900	0.7792613
766800	0.7813316
767700	0.7833993
768600	0.7854643
769500	0.7875268
770400	0.7895549
771300	0.7870217
772200	0.7888751
