#1
double	default(366,2)
2.84256e+07	2.346112
2.8512e+07	2.454306
2.85984e+07	2.614151
2.86848e+07	2.599392
2.87712e+07	2.692473
2.88576e+07	2.809872
2.8944e+07	2.665214
2.90304e+07	2.963165
2.91168e+07	3.077418
2.92032e+07	3.339949
2.92896e+07	4.64161
2.9376e+07	3.073234
2.94624e+07	3.029142
2.95488e+07	3.141685
2.96352e+07	3.567905
2.97216e+07	3.310612
2.9808e+07	3.359703
2.98944e+07	2.888289
2.99808e+07	2.734013
3.00672e+07	2.665272
3.01536e+07	2.649513
3.024e+07	2.656391
3.03264e+07	2.701476
3.04128e+07	2.87629
3.04992e+07	3.025663
3.05856e+07	2.922142
3.0672e+07	2.570256
3.07584e+07	2.423963
3.08448e+07	2.352765
3.09312e+07	2.346278
3.10176e+07	2.684968
3.1104e+07	2.320765
3.11904e+07	2.304854
3.12768e+07	2.181815
3.13632e+07	1.933324
3.14496e+07	2.005567
3.1536e+07	2.174354
